time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2022-06-13T19:02Z,-20.0,-53.0,15.0,449.0,S,True,2022-06-13T11:36:00-CME-001,Parameters obtained using source location and the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2022-06-13T17:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20483/-1
2022-06-13T20:28Z,18.0,-122.0,13.0,918.0,C,True,2022-06-13T16:36:00-CME-001,Updated parameters with additional imagery to include SOHO LASCO C3 in measurement. The feature tracked becomes more diffuse as it progresses further out in the field of view in SOHO LASCO C3 and STEREO A COR2 difference imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-14T21:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20508/-1
2022-06-14T00:58Z,-15.0,68.0,27.0,569.0,C,True,2022-06-13T18:24:00-CME-001,This CME exhibits a diffuse leading edge making it difficult to track. Longitude may vary between 60 and 80 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-14T18:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20496/-1
2022-06-14T05:30Z,12.0,-174.0,56.0,830.0,C,True,2022-06-14T01:25:00-CME-001,"These parameters are based off of the best fit between the multi-lobe feature seen in SOHO LASCO C2, C3 and STEREO A COR2 imagery. Longitude may vary between -160 and -180 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-14T15:25Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20492/-1
2022-06-14T12:17Z,-2.0,-83.0,10.0,516.0,C,True,2022-06-14T05:38:00-CME-001,Longitude for this CME may vary between -80 to -110 degrees depending on the fit and feature tracked.,M2M_CATALOG,TE,0,StereoCAT,running difference,,,,2022-06-14T20:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20501/-1
2022-06-14T13:53Z,34.0,179.0,13.0,575.0,C,True,2022-06-14T08:12:00-CME-001,"These parameters are based off of the best fit between SOHO LASCO C2, C3 and STEREO A COR2 imagery. The half-width may be more narrow than the above listed parameters. Outflow features from the larger, partial halo CME seen at 2022-06-14T01:25Z in C2 overlap the features for this CME.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-14T20:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20503/-1
2022-06-14T17:56Z,-17.0,-155.0,15.0,352.0,S,True,2022-06-14T08:48:00-CME-001,These parameters are based off of the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The CME features were not visible in C3 imagery at time of measurement. The speed may vary between 300 km/s and 450 km/s.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-14T21:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20505/-1
2022-06-15T01:40Z,38.0,-167.0,11.0,304.0,S,True,2022-06-14T15:24:00-CME-001,Parameters obtained using the best fit between SOHO LASCO C2 and STEREO A COR2 difference imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2022-06-15T17:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20519/-1
2022-06-15T02:27Z,-9.0,-156.0,11.0,326.0,S,True,2022-06-14T15:53:00-CME-001,Parameters obtained using the best fit between SOHO LASCO C2 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2022-06-15T17:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20517/-1
2022-06-15T12:26Z,35.0,-161.0,14.0,330.0,S,True,2022-06-15T02:09:00-CME-001,The leading edge is visible in SOHO LASCO C2 and STEREO A COR2 imagery. The parameters were obtained using the best fit between SOHO LASCO C2 and STEREO A COR2 in SWPC_CAT. A source location was not visible to determine the longitude.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2022-06-15T18:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20525/-1
2022-06-15T15:08Z,44.0,-149.0,12.0,268.0,S,True,2022-06-15T03:53:00-CME-001,A measurement of the faint leading edge associated with this CME.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.2,2022-06-15T17:59Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20523/-1
2022-06-16T06:59Z,-49.0,110.0,36.0,361.0,S,True,2022-06-15T16:12:00-CME-001,This SWPC_CAT measurement approximated the direction of the CME using the orientation of the CME visible in SOHO LASCO C3 and STEREO A COR2 difference imagery.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,15.5,2022-06-16T19:09Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20531/-1
2022-06-16T05:31Z,20.0,-119.0,10.0,562.0,C,True,2022-06-15T23:12:00-CME-001,This SWPC_CAT measurement approximated the longitude of this narrow CME based on the orientation of the CME and location of its leading edge as seen in SOHO LASCO C2/C3 and STEREO A COR2 difference imagery.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,12.9,2022-06-16T19:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20535/-1
2022-06-17T10:52Z,38.0,158.0,27.0,615.0,C,True,2022-06-17T05:12:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-17T13:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20538/-1
2022-06-17T17:32Z,-51.0,87.0,31.0,876.0,C,True,2022-06-17T13:48:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-17T17:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20541/-1
2022-06-18T11:59Z,60.0,107.0,10.0,386.0,S,True,2022-06-18T05:09:00-CME-001,Diffuse leading edge makes measurement difficult; C2 data gap obscures early development.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.3,2022-06-18T12:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20544/-1
2022-06-19T16:49Z,-66.0,-3.0,23.0,348.0,S,True,2022-06-19T07:36:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.3,2022-06-19T13:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20554/-1
2022-06-19T23:44Z,6.0,-12.0,10.0,809.0,C,True,2022-06-19T21:53:00-CME-001,"CME appears to be narrower than 10 degrees (perhaps 6-8 degrees half-width), but simulated at the 10-degree minimum to estimate potential mission impacts.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,30.7,2022-06-20T11:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20557/-1
2022-06-20T21:17Z,24.0,44.0,23.0,531.0,C,True,2022-06-20T15:23:00-CME-001,Re-measurement using later images in COR2A and C3.,M2M_CATALOG,SH,1,SWPC_CAT,running difference,,,11.8,2022-06-20T18:47Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20572/-1
2022-06-21T07:07Z,-18.0,24.0,15.0,484.0,S,True,2022-06-21T00:48:00-CME-001,"The CME front is diffuse in STEREO A COR2 imagery, making the boundary difficult to track between frames. Also, limited imagery is available in SOHO LASCO C2/C3 due to a data gap. There is a very faint feature seen below this CME, but it was excluded from this measurement as it is too faint to track and match up between C2/C3 and COR2A imagery.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,21.0,2022-06-21T18:31Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20577/-1
2022-06-22T19:23Z,-5.0,-80.0,15.0,442.0,S,True,2022-06-22T11:36:00-CME-001,"The CME boundary becomes diffuse in later imagery. The shock front also accelerates much faster than in earlier frames, so this measurement excludes the earlier frames in SOHO LASCO C2.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,12.0,2022-06-22T17:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20584/-1
2022-06-23T02:07Z,55.0,-61.0,24.0,368.0,S,True,2022-06-22T15:37:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.6,2022-06-23T12:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20589/-1
2022-06-23T05:16Z,-33.0,20.0,10.0,602.0,C,True,2022-06-23T00:24:00-CME-001,"Transits COR2A FOV relatively quickly; with data gap, only appears in 2 frames.  Better seen in C3 than in C2.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2022-06-23T12:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20587/-1
2022-06-23T15:15Z,-6.0,-66.0,39.0,345.0,S,True,2022-06-23T06:12:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.3,2022-06-23T13:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20593/-1
2022-06-23T13:59Z,-51.0,90.0,10.0,692.0,C,True,2022-06-23T08:36:00-CME-001,"Narrow event only seen in C2, longitude approximated from source location.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.9,2022-06-23T19:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20597/-1
2022-06-24T20:53Z,19.0,-90.0,23.0,342.0,S,True,2022-06-24T10:24:00-CME-001,The CME has a long diffuse shock front making it difficult to track between SOHO LASCO C2 and C3 imagery. The CME is not visible in STEREO A COR2 white light or difference imagery.,M2M_CATALOG,SH,0,Plane-of-sky,running difference,,,6.0,2022-06-24T17:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20600/-1
2022-06-25T00:05Z,-22.0,82.0,18.0,574.0,C,True,2022-06-24T18:09:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2022-06-26T11:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20614/-1
2022-06-25T03:21Z,20.0,35.0,22.0,407.0,S,True,2022-06-24T18:38:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2022-06-27T02:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20631/-1
2022-06-25T22:03Z,19.0,92.0,26.0,306.0,S,True,2022-06-25T09:36:00-CME-001,"Analysis is based on the best fit in two coronagraphs in SWPC CAT since no clear source has been found. This is a faint CME, so parameters are approximate.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-25T16:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20611/-1
2022-06-26T07:24Z,-36.0,148.0,51.0,950.0,C,True,2022-06-26T03:36:00-CME-001,Measurement based on a bit better fit in two coronagraphs. Analysis indicates that this is a backsided CME (since it is seen going directly south in STEREO A COR2).,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-06-27T17:45Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20622/-1
2022-06-26T16:09Z,35.0,36.0,29.0,671.0,C,True,2022-06-26T11:09:00-CME-001,"The front is so faint and there are also multiple front like features, making it difficult to measure this CME. The CME might be much wider, as indicated by the (faintest) front that was not included in this analysis.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-06-26T18:52Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20627/-1
2022-06-27T06:41Z,-1.0,-9.0,45.0,278.0,S,True,2022-06-26T18:23:00-CME-001,"Faint event with a data gap in COR2A, so it is mostly using early timestamps. CME could be faster (might have sped up); also CME width might be different - current half-width is default, since the CME is halo in both coronagraphs.",M2M_CATALOG,RHB,0,SWPC_CAT,running difference,,,,2022-06-28T18:24Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20638/-1
2022-06-27T14:28Z,26.0,-26.0,27.0,285.0,S,True,2022-06-27T02:09:00-CME-001,"The leading edge is very diffuse. This measurement uses half direct imagery half difference imagery. The STEREO A images were using difference imagery while the SOHO LASCO images were using direct imagery. Due to the diffuse leading edge, the velocity may vary between 150 km/s and 380 km/s depending on selected feature tracked.",M2M_CATALOG,LE,0,StereoCAT,direct,,,,2022-06-28T17:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20642/-1
2022-06-29T00:14Z,3.0,78.0,17.0,582.0,C,True,2022-06-28T19:00:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.7,2022-06-29T12:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20647/-1
2022-06-29T02:10Z,8.0,81.0,17.0,970.0,C,True,2022-06-28T23:12:00-CME-001,Not measureable in COR2A due to data gap.  Longitude approximated from source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.9,2022-06-29T12:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20649/-1
2022-06-29T14:14Z,18.0,2.0,21.0,294.0,S,True,2022-06-29T02:09:00-CME-001,Northern halo in C2 is difficult to measure.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,,2022-06-29T13:15Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20658/-1
2022-06-29T16:11Z,3.0,99.0,25.0,343.0,S,True,2022-06-29T05:38:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.7,2022-06-29T12:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20653/-1
2022-06-29T15:59Z,-36.0,133.0,33.0,657.0,C,True,2022-06-29T11:09:00-CME-001,Remeasured following SOHO downlink.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.1,2022-06-29T15:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20661/-1
2022-06-30T07:38Z,3.0,78.0,34.0,235.0,S,True,2022-06-29T15:05:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.6,2022-06-30T12:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20671/-1
2022-06-30T01:34Z,38.0,95.0,33.0,1104.0,O,True,2022-06-29T23:12:00-CME-001,No COR2A imagery available due to data gap; longitude approximated from source location.,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,15.2,2022-06-30T11:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20667/-1
2022-06-30T08:15Z,17.0,162.0,47.0,813.0,C,True,2022-06-30T03:24:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,20.1,2022-06-30T11:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20669/-1
2022-07-02T00:08Z,13.0,58.0,10.0,364.0,S,True,2022-07-01T14:23:00-CME-001,"This measurement is based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 coronagraphs. The CME boundary becomes diffuse in later time stamps, so primarily time stamps before 2022-07-01T17:00Z are used (before the CME reaches 21.5 Rs).",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-07-01T19:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20685/-1
2022-07-02T07:41Z,47.0,-73.0,18.0,797.0,C,True,2022-07-02T03:12:00-CME-001,This SWPC_CAT measurement tracks the diffuse leading edge of the CME in SOHO LASCO C2/C3 and STEREO A COR2 difference imagery to approximate the speed.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,13.5,2022-07-02T15:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20689/-1
2022-07-02T21:31Z,-63.0,180.0,11.0,345.0,S,True,2022-07-02T12:12:00-CME-001,This SWPC_CAT measurement approximates the direction of the CME by matching the leading edge of the narrow CME in SOHO LASCO C3 and STEREO A COR2 difference imagery. The CME's leading edge was not discernable in STEREO A COR2 white-light imagery.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,11.4,2022-07-02T19:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20691/-1
2022-07-03T14:09Z,6.0,-2.0,30.0,247.0,S,True,2022-07-03T03:09:00-CME-001,"This analysis is very uncertain because the CME is extremely faint, especially in SOHO LASCO coronagraphs (a super faint front can be traced in multiple timestamps in C2 but in C3 it is almost indistinguishable), also the CME overlaps with a faster narrower CME in Stereo A COR2. This analysis should be taken with a grain of salt.",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-07-05T12:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20713/-1
2022-07-03T08:12Z,26.0,105.0,28.0,832.0,C,True,2022-07-03T04:12:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-07-05T12:05Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20699/-1
2022-07-03T12:05Z,11.0,99.0,18.0,537.0,C,True,2022-07-03T05:12:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-07-05T12:04Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20701/-1
2022-07-04T06:16Z,-36.0,43.0,16.0,491.0,S,True,2022-07-03T23:48:00-CME-001,Analysis is based on the best fit in two coronographs and is partially confirmed by the possible source location (erupting filament seen in AIA 304) but there is a degree of uncertainty.,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-07-05T12:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20709/-1
2022-07-05T12:00Z,9.0,97.0,27.0,299.0,S,True,2022-07-04T21:12:00-CME-001,"Since there were no clear source signatures on the Earth-facing disk, the longitude may vary +/- 10 degrees. This measurement is based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 coronagraphs.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2022-07-05T17:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20720/-1
2022-07-05T10:21Z,-24.0,27.0,42.0,514.0,C,True,2022-07-05T04:24:00-CME-001,"The leading edge boundary is hard to see due to the faintness of the CME. For this reason the sides of the CME, which are brighter in comparison, were used to guide this measurement. Speed measurements ranged from 514 to 621 km/s.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2022-07-05T17:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20715/-1
2022-07-05T10:38Z,5.0,119.0,26.0,543.0,C,True,2022-07-05T04:48:00-CME-001,"The leading edge boundary becomes diffuse before 21.5 Rs so earlier time stamps were primarily used in this measurement. However, the CME appears to move at a fairly consistent speed throughout the measurement.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2022-07-05T17:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20718/-1
2022-07-06T21:49Z,-33.0,-131.0,16.0,395.0,S,True,2022-07-06T13:25:00-CME-001,Parameters obtained using knowledge of the source location near the southeast limb as seen in STEREO A EUVI imagery and the best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2022-07-06T18:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20727/-1
2022-07-07T01:28Z,47.0,129.0,36.0,284.0,S,True,2022-07-06T13:48:00-CME-001,Parameters obtained using knowledge of a potential source location visible beyond the west limb as seen from SDO AIA imagery as well as the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2022-07-06T19:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20730/-1
2022-07-07T07:14Z,-42.0,-105.0,10.0,425.0,S,True,2022-07-06T23:12:00-CME-001,The source longitude was approximated from the coronal imagery observations due to the event likely being back-sided.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.4,2022-07-07T12:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20738/-1
2022-07-07T12:27Z,9.0,109.0,20.0,465.0,S,True,2022-07-07T04:48:00-CME-001,Measurement which incorporated more frames and accounted for a wider half-width.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.7,2022-07-07T15:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20742/-1
2022-07-08T00:16Z,-14.0,97.0,11.0,593.0,C,True,2022-07-07T17:36:00-CME-001,"The CME is hard to track in later time stamps of SOHO LASCO C3 due to an emerging CME in the same direction. The CME also becomes faint as it progresses outward in the field of view, so primarily earlier time stamps from 2022-07-07T18:30Z to 20:00Z were used in this measurement.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2022-07-08T17:47Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20752/-1
2022-07-08T03:11Z,3.0,104.0,28.0,436.0,S,True,2022-07-07T19:00:00-CME-001,"The CME is not visible in SOHO LASCO C3 from 2022-07-07T20:30Z to 21:30Z due to imaging issues and there is a data gap in STEREO A COR2 starting at 21:38Z. However, outside of these time frames the CME is clearly seen. Speed measurements ranged from 436 to 594 km/s.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2022-07-08T17:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/20750/-1
